TransactionID,AccountID,CustomerID,BranchID,TransactionDate,Amount,TransactionType,Channel,Status,Description
TXN001766,ACC0208,CUST0208,BR007,2023-04-27,7168.83,Transfer,Mobile,Completed,Overdraft fee
TXN001767,ACC0193,CUST0193,BR002,2022-07-26,2061.55,Payment,Online,Completed,ATM withdrawal
TXN001768,ACC0479,CUST0479,BR003,2022-04-16,62.16,Deposit,Mobile,Pending,Interest credit
TXN001769,ACC0342,CUST0342,BR010,2022-06-29,1020.34,Interest,ATM,Failed,ATM withdrawal
TXN001770,ACC0021,CUST0021,BR010,2022-01-01,20537.53,Deposit,Mobile,Pending,Wire transfer
TXN001771,ACC0056,CUST0056,BR005,2023-08-20,15389.72,Transfer,Phone,Completed,Overdraft fee
TXN001772,ACC0437,CUST0437,BR005,2022-11-19,16090.17,Payment,Online,Completed,Service fee
TXN001773,ACC0017,CUST0017,BR007,2023-11-25,16628.56,Payment,Branch,Completed,Service fee
TXN001774,ACC0335,CUST0335,BR007,2024-05-06,20176.08,Deposit,ATM,Completed,Wire transfer
TXN001775,ACC0077,CUST0077,BR003,2022-03-17,1995.53,Transfer,Online,Failed,Bill payment
TXN001776,ACC0077,CUST0077,BR002,2023-08-02,19261.46,Payment,Phone,Completed,Transfer to savings
TXN001777,ACC0063,CUST0063,BR009,2023-09-12,23436.53,Deposit,Branch,Completed,Transfer to savings
TXN001778,ACC0099,CUST0099,BR006,2022-05-16,1232.32,Fee,ATM,Completed,Wire transfer
TXN001779,ACC0338,CUST0338,BR007,2023-10-25,11245.81,Fee,Branch,Failed,Overdraft fee
TXN001780,ACC0445,CUST0445,BR003,2022-01-16,21730.66,Deposit,ATM,Completed,Interest credit
TXN001781,ACC0076,CUST0076,BR001,2022-10-15,6008.18,Transfer,ATM,Completed,Transfer to savings
TXN001782,ACC0020,CUST0020,BR001,2024-01-09,17787.02,Fee,ATM,Completed,Direct deposit
TXN001783,ACC0104,CUST0104,BR004,2022-10-30,8319.62,Payment,Phone,Completed,Direct deposit
TXN001784,ACC0303,CUST0303,BR010,2023-02-07,10879.09,Interest,Online,Completed,Direct deposit
TXN001785,ACC0149,CUST0149,BR009,2024-07-23,1122.4,Withdrawal,Branch,Failed,ATM withdrawal
TXN001786,ACC0243,CUST0243,BR007,2024-08-07,22853.49,Transfer,Mobile,Pending,Loan payment
TXN001787,ACC0231,CUST0231,BR005,2023-09-07,22288.91,Fee,Mobile,Completed,Transfer to savings
TXN001788,ACC0136,CUST0136,BR001,2024-12-22,5738.23,Deposit,Branch,Completed,Monthly deposit
TXN001789,ACC0491,CUST0491,BR002,2023-07-15,13386.09,Interest,Branch,Pending,Service fee
TXN001790,ACC0394,CUST0394,BR010,2022-04-15,12420.92,Transfer,Phone,Completed,ATM withdrawal
TXN001791,ACC0438,CUST0438,BR004,2024-03-07,14023.26,Withdrawal,Phone,Completed,Transfer to savings
TXN001792,ACC0041,CUST0041,BR006,2023-05-18,23665.0,Deposit,Mobile,Completed,Bill payment
TXN001793,ACC0337,CUST0337,BR005,2023-06-11,10395.24,Interest,Mobile,Completed,Service fee
TXN001794,ACC0159,CUST0159,BR009,2022-05-21,1914.88,Deposit,Online,Completed,Loan payment
TXN001795,ACC0034,CUST0034,BR005,2023-01-02,2843.14,Transfer,Online,Pending,Direct deposit
TXN001796,ACC0239,CUST0239,BR009,2022-09-08,12036.23,Transfer,Online,Completed,Bill payment
TXN001797,ACC0199,CUST0199,BR004,2023-05-28,18135.63,Interest,Phone,Completed,ATM withdrawal
TXN001798,ACC0033,CUST0033,BR003,2022-10-26,8559.11,Transfer,Phone,Failed,Interest credit
TXN001799,ACC0016,CUST0016,BR006,2024-03-08,19818.71,Withdrawal,Phone,Completed,Bill payment
TXN001800,ACC0098,CUST0098,BR010,2024-09-17,19338.85,Payment,Online,Completed,Wire transfer
TXN001801,ACC0286,CUST0286,BR008,2024-03-04,8062.13,Withdrawal,Online,Completed,Overdraft fee
TXN001802,ACC0182,CUST0182,BR001,2024-02-02,16221.43,Withdrawal,Online,Pending,ATM withdrawal
TXN001803,ACC0069,CUST0069,BR002,2024-12-02,14039.69,Deposit,Mobile,Completed,Direct deposit
TXN001804,ACC0372,CUST0372,BR006,2022-09-03,15627.41,Deposit,ATM,Completed,Transfer to savings
TXN001805,ACC0151,CUST0151,BR001,2022-08-07,1382.28,Withdrawal,Mobile,Completed,Bill payment
TXN001806,ACC0144,CUST0144,BR006,2024-04-23,24532.94,Refund,ATM,Completed,Service fee
TXN001807,ACC0209,CUST0209,BR001,2022-02-23,24531.53,Withdrawal,Online,Failed,Overdraft fee
TXN001808,ACC0307,CUST0307,BR002,2024-01-13,2843.22,Refund,ATM,Completed,Overdraft fee
TXN001809,ACC0109,CUST0109,BR010,2022-06-11,5795.67,Withdrawal,Phone,Pending,ATM withdrawal
TXN001810,ACC0416,CUST0416,BR009,2023-09-01,22658.92,Payment,Online,Completed,Monthly deposit
TXN001811,ACC0160,CUST0160,BR007,2022-07-10,16450.86,Withdrawal,Online,Completed,Overdraft fee
TXN001812,ACC0003,CUST0003,BR002,2024-09-03,1072.7,Fee,Branch,Completed,Overdraft fee
TXN001813,ACC0482,CUST0482,BR009,2023-05-23,2059.4,Deposit,Phone,Completed,Monthly deposit
TXN001814,ACC0241,CUST0241,BR004,2022-09-17,4242.55,Refund,Phone,Completed,Direct deposit
TXN001815,ACC0449,CUST0449,BR005,2023-01-20,12321.39,Deposit,Branch,Completed,Loan payment
TXN001816,ACC0423,CUST0423,BR009,2023-08-23,8613.25,Withdrawal,Phone,Completed,Service fee
TXN001817,ACC0128,CUST0128,BR010,2022-09-13,17675.54,Withdrawal,Phone,Failed,Transfer to savings
TXN001818,ACC0303,CUST0303,BR004,2023-06-03,17285.59,Transfer,Phone,Completed,Bill payment
TXN001819,ACC0365,CUST0365,BR001,2023-04-18,24953.64,Payment,Online,Completed,Loan payment
TXN001820,ACC0142,CUST0142,BR002,2022-01-06,16299.81,Payment,Online,Completed,Wire transfer
TXN001821,ACC0074,CUST0074,BR003,2022-09-10,21721.34,Withdrawal,Branch,Completed,Service fee
TXN001822,ACC0228,CUST0228,BR004,2022-10-26,5177.47,Withdrawal,Mobile,Failed,Transfer to savings
TXN001823,ACC0026,CUST0026,BR005,2022-01-07,10838.0,Deposit,Online,Completed,Loan payment
TXN001824,ACC0212,CUST0212,BR002,2023-08-12,3526.04,Withdrawal,Branch,Completed,Direct deposit
TXN001825,ACC0034,CUST0034,BR010,2024-07-19,8702.6,Transfer,Branch,Pending,Wire transfer
TXN001826,ACC0494,CUST0494,BR007,2023-07-07,4019.85,Deposit,Mobile,Completed,Wire transfer
TXN001827,ACC0197,CUST0197,BR004,2024-11-09,16050.79,Deposit,ATM,Completed,ATM withdrawal
TXN001828,ACC0140,CUST0140,BR009,2023-09-28,18662.61,Deposit,Phone,Completed,Service fee
TXN001829,ACC0130,CUST0130,BR004,2024-12-21,23046.47,Transfer,Phone,Failed,Interest credit
TXN001830,ACC0394,CUST0394,BR009,2024-05-09,14203.1,Deposit,Mobile,Completed,Transfer to savings
TXN001831,ACC0129,CUST0129,BR005,2023-02-13,15724.89,Payment,Phone,Completed,Transfer to savings
TXN001832,ACC0242,CUST0242,BR010,2023-02-06,22257.52,Withdrawal,ATM,Completed,Direct deposit
TXN001833,ACC0171,CUST0171,BR008,2023-04-12,10776.27,Transfer,Online,Pending,Loan payment
TXN001834,ACC0211,CUST0211,BR001,2023-02-24,11682.4,Transfer,Online,Failed,Direct deposit
TXN001835,ACC0226,CUST0226,BR003,2023-03-29,18453.23,Deposit,Online,Completed,Overdraft fee
TXN001836,ACC0210,CUST0210,BR002,2023-07-29,16079.05,Interest,Mobile,Failed,Overdraft fee
TXN001837,ACC0061,CUST0061,BR002,2023-05-28,19779.58,Transfer,Mobile,Completed,Direct deposit
TXN001838,ACC0086,CUST0086,BR001,2024-09-29,20428.46,Deposit,Branch,Completed,Direct deposit
TXN001839,ACC0299,CUST0299,BR004,2023-07-23,12.32,Payment,ATM,Completed,Bill payment
TXN001840,ACC0014,CUST0014,BR002,2022-02-13,16685.79,Deposit,Mobile,Completed,Bill payment
TXN001841,ACC0101,CUST0101,BR004,2023-02-09,3324.38,Transfer,Branch,Completed,ATM withdrawal
TXN001842,ACC0372,CUST0372,BR004,2024-01-21,15681.99,Interest,ATM,Completed,ATM withdrawal
TXN001843,ACC0427,CUST0427,BR003,2024-08-28,9458.37,Deposit,Online,Completed,Transfer to savings
TXN001844,ACC0056,CUST0056,BR002,2022-11-19,5302.51,Deposit,Online,Completed,Bill payment
TXN001845,ACC0137,CUST0137,BR009,2024-12-23,23749.67,Interest,Phone,Pending,Bill payment
TXN001846,ACC0425,CUST0425,BR010,2024-12-27,16516.31,Deposit,Branch,Completed,Wire transfer
TXN001847,ACC0143,CUST0143,BR006,2023-06-17,15160.97,Interest,Online,Completed,Direct deposit
TXN001848,ACC0239,CUST0239,BR002,2022-08-25,19917.08,Deposit,Online,Completed,ATM withdrawal
TXN001849,ACC0287,CUST0287,BR008,2024-03-19,22734.23,Transfer,Mobile,Completed,Loan payment
TXN001850,ACC0410,CUST0410,BR003,2023-05-08,22700.95,Transfer,Phone,Completed,Direct deposit
TXN001851,ACC0283,CUST0283,BR002,2023-11-26,13131.65,Deposit,ATM,Completed,Bill payment
TXN001852,ACC0023,CUST0023,BR007,2024-10-01,21257.62,Deposit,Mobile,Completed,Bill payment
TXN001853,ACC0320,CUST0320,BR008,2022-05-27,10558.84,Transfer,Online,Completed,Bill payment
TXN001854,ACC0349,CUST0349,BR005,2023-11-23,758.7,Payment,Online,Completed,Monthly deposit
TXN001855,ACC0043,CUST0043,BR006,2022-12-04,18941.39,Fee,Phone,Completed,Wire transfer
TXN001856,ACC0488,CUST0488,BR002,2024-06-18,19593.41,Transfer,ATM,Completed,Overdraft fee
TXN001857,ACC0014,CUST0014,BR003,2023-12-25,7827.97,Payment,Phone,Completed,Service fee
TXN001858,ACC0082,CUST0082,BR002,2022-10-30,15012.7,Transfer,Branch,Completed,ATM withdrawal
TXN001859,ACC0078,CUST0078,BR003,2023-08-15,12540.37,Payment,ATM,Completed,Transfer to savings
TXN001860,ACC0240,CUST0240,BR001,2022-04-01,14984.3,Deposit,ATM,Completed,Interest credit
TXN001861,ACC0046,CUST0046,BR006,2024-11-22,6884.23,Deposit,Branch,Completed,Bill payment
TXN001862,ACC0409,CUST0409,BR005,2024-11-13,5703.84,Withdrawal,Online,Pending,Overdraft fee
TXN001863,ACC0193,CUST0193,BR001,2022-03-22,15629.17,Deposit,Mobile,Completed,Overdraft fee
TXN001864,ACC0286,CUST0286,BR008,2023-12-29,19665.22,Deposit,Phone,Failed,Direct deposit
TXN001865,ACC0095,CUST0095,BR003,2022-05-13,1527.19,Fee,Online,Completed,Direct deposit
TXN001866,ACC0064,CUST0064,BR009,2024-12-19,18465.27,Withdrawal,ATM,Completed,Direct deposit
TXN001867,ACC0486,CUST0486,BR008,2024-10-17,22012.55,Deposit,Mobile,Completed,Direct deposit
TXN001868,ACC0332,CUST0332,BR002,2024-03-29,6702.31,Deposit,Online,Completed,Service fee
TXN001869,ACC0372,CUST0372,BR003,2024-12-04,14289.8,Payment,ATM,Completed,Loan payment
TXN001870,ACC0451,CUST0451,BR007,2022-09-25,9212.73,Payment,Phone,Completed,Service fee
TXN001871,ACC0043,CUST0043,BR008,2022-03-25,20552.7,Withdrawal,Branch,Failed,Interest credit
TXN001872,ACC0388,CUST0388,BR005,2022-03-28,4672.86,Payment,ATM,Completed,Service fee
TXN001873,ACC0099,CUST0099,BR001,2022-06-23,11751.1,Withdrawal,ATM,Completed,Direct deposit
TXN001874,ACC0259,CUST0259,BR001,2023-04-08,18272.19,Withdrawal,Phone,Completed,Service fee
TXN001875,ACC0170,CUST0170,BR003,2024-08-11,15256.28,Payment,ATM,Completed,Monthly deposit
TXN001876,ACC0437,CUST0437,BR005,2023-05-05,5123.95,Deposit,ATM,Completed,Overdraft fee
TXN001877,ACC0162,CUST0162,BR002,2024-03-19,18213.99,Fee,Online,Completed,Wire transfer
TXN001878,ACC0270,CUST0270,BR008,2022-09-11,13614.0,Transfer,Mobile,Completed,Loan payment
TXN001879,ACC0253,CUST0253,BR004,2022-10-03,10130.81,Withdrawal,Mobile,Completed,Monthly deposit
TXN001880,ACC0371,CUST0371,BR002,2022-06-21,22954.08,Transfer,Phone,Failed,Transfer to savings
TXN001881,ACC0049,CUST0049,BR008,2024-10-22,21460.88,Payment,Phone,Completed,Bill payment
TXN001882,ACC0107,CUST0107,BR001,2022-03-02,14656.4,Withdrawal,Branch,Completed,Overdraft fee
TXN001883,ACC0269,CUST0269,BR001,2023-05-16,17213.03,Withdrawal,Branch,Completed,Overdraft fee
TXN001884,ACC0062,CUST0062,BR007,2022-01-07,22058.21,Payment,Branch,Completed,Bill payment
TXN001885,ACC0454,CUST0454,BR001,2022-06-06,7787.58,Deposit,Online,Completed,Overdraft fee
TXN001886,ACC0147,CUST0147,BR002,2023-08-22,5653.84,Withdrawal,Branch,Completed,Bill payment
TXN001887,ACC0388,CUST0388,BR007,2023-02-03,4273.31,Payment,Mobile,Completed,ATM withdrawal
TXN001888,ACC0123,CUST0123,BR008,2023-07-18,8386.43,Withdrawal,Online,Completed,Service fee
TXN001889,ACC0067,CUST0067,BR009,2024-04-14,23517.29,Deposit,ATM,Completed,Interest credit
TXN001890,ACC0122,CUST0122,BR008,2024-03-20,10722.45,Refund,Online,Completed,Bill payment
TXN001891,ACC0219,CUST0219,BR001,2022-03-28,23596.76,Fee,Online,Completed,Transfer to savings
TXN001892,ACC0204,CUST0204,BR010,2022-07-01,20456.13,Payment,Branch,Completed,Interest credit
TXN001893,ACC0482,CUST0482,BR004,2022-07-24,23820.14,Payment,ATM,Completed,Transfer to savings
TXN001894,ACC0261,CUST0261,BR009,2023-01-11,10911.65,Deposit,Branch,Completed,Bill payment
TXN001895,ACC0319,CUST0319,BR004,2024-12-10,20786.47,Withdrawal,Online,Completed,Direct deposit
TXN001896,ACC0003,CUST0003,BR009,2024-07-05,19508.28,Withdrawal,Mobile,Completed,Direct deposit
TXN001897,ACC0378,CUST0378,BR009,2022-10-07,10192.36,Deposit,ATM,Completed,ATM withdrawal
TXN001898,ACC0342,CUST0342,BR006,2024-07-13,17280.78,Deposit,Online,Failed,Overdraft fee
TXN001899,ACC0363,CUST0363,BR002,2023-08-16,7151.25,Deposit,Online,Completed,Service fee
TXN001900,ACC0299,CUST0299,BR003,2024-04-05,18907.91,Payment,Phone,Completed,Overdraft fee
TXN001901,ACC0294,CUST0294,BR007,2023-08-31,20758.75,Transfer,Phone,Completed,Wire transfer
TXN001902,ACC0046,CUST0046,BR009,2023-08-29,3638.07,Payment,Phone,Failed,Loan payment
TXN001903,ACC0076,CUST0076,BR006,2022-07-30,7367.24,Payment,ATM,Completed,Loan payment
TXN001904,ACC0489,CUST0489,BR003,2023-01-25,2717.79,Fee,Mobile,Completed,Transfer to savings
TXN001905,ACC0207,CUST0207,BR010,2022-04-23,10201.4,Payment,Phone,Completed,ATM withdrawal
TXN001906,ACC0235,CUST0235,BR007,2022-03-04,16051.98,Deposit,Mobile,Failed,Loan payment
TXN001907,ACC0267,CUST0267,BR010,2023-03-28,8151.19,Payment,ATM,Pending,Direct deposit
TXN001908,ACC0071,CUST0071,BR009,2022-02-05,20900.92,Refund,Online,Failed,ATM withdrawal
TXN001909,ACC0073,CUST0073,BR010,2024-06-08,8540.08,Transfer,Mobile,Completed,Direct deposit
TXN001910,ACC0347,CUST0347,BR003,2024-06-08,16526.36,Deposit,Phone,Completed,Transfer to savings
TXN001911,ACC0323,CUST0323,BR002,2023-03-20,383.18,Transfer,Branch,Pending,Bill payment
TXN001912,ACC0393,CUST0393,BR004,2024-12-18,7849.23,Withdrawal,Online,Completed,Service fee
TXN001913,ACC0205,CUST0205,BR009,2022-11-02,6022.61,Payment,ATM,Completed,Monthly deposit
TXN001914,ACC0438,CUST0438,BR001,2022-12-03,11965.65,Deposit,Online,Completed,Overdraft fee
TXN001915,ACC0201,CUST0201,BR007,2022-05-09,24961.1,Deposit,Branch,Completed,Loan payment
TXN001916,ACC0417,CUST0417,BR010,2023-11-17,20590.78,Fee,Online,Completed,Direct deposit
TXN001917,ACC0029,CUST0029,BR010,2023-07-26,2011.81,Transfer,Online,Completed,Wire transfer
TXN001918,ACC0209,CUST0209,BR003,2024-12-04,4905.53,Transfer,Branch,Completed,Monthly deposit
TXN001919,ACC0374,CUST0374,BR006,2023-03-28,15941.2,Withdrawal,Branch,Completed,Transfer to savings
TXN001920,ACC0084,CUST0084,BR001,2024-07-08,22137.03,Payment,Branch,Completed,Interest credit
TXN001921,ACC0010,CUST0010,BR009,2022-07-08,18649.12,Transfer,Branch,Failed,Bill payment
TXN001922,ACC0290,CUST0290,BR010,2022-05-17,19230.14,Withdrawal,Branch,Completed,Service fee
TXN001923,ACC0035,CUST0035,BR004,2023-02-11,5074.63,Deposit,Mobile,Completed,Bill payment
TXN001924,ACC0104,CUST0104,BR006,2024-04-01,2726.75,Transfer,Online,Completed,Bill payment
TXN001925,ACC0348,CUST0348,BR002,2022-06-10,15077.15,Deposit,Online,Completed,Direct deposit
TXN001926,ACC0343,CUST0343,BR006,2022-09-29,11698.52,Transfer,ATM,Completed,Wire transfer
TXN001927,ACC0039,CUST0039,BR009,2023-08-31,7684.39,Transfer,Mobile,Completed,Bill payment
TXN001928,ACC0443,CUST0443,BR007,2023-08-26,12761.61,Refund,Online,Completed,Monthly deposit
TXN001929,ACC0122,CUST0122,BR008,2023-02-24,17054.4,Fee,Branch,Completed,Bill payment
TXN001930,ACC0464,CUST0464,BR008,2024-10-20,16685.24,Deposit,Mobile,Pending,ATM withdrawal
TXN001931,ACC0450,CUST0450,BR008,2023-01-09,2567.43,Deposit,Phone,Completed,Overdraft fee
TXN001932,ACC0280,CUST0280,BR006,2024-10-03,19612.02,Payment,Branch,Completed,Loan payment
TXN001933,ACC0448,CUST0448,BR009,2023-05-13,21917.31,Fee,Mobile,Failed,Transfer to savings
TXN001934,ACC0015,CUST0015,BR006,2023-04-14,14314.91,Withdrawal,Online,Completed,Direct deposit
TXN001935,ACC0369,CUST0369,BR007,2024-04-04,17021.83,Refund,Branch,Completed,Wire transfer
TXN001936,ACC0121,CUST0121,BR007,2024-11-27,19499.35,Deposit,Online,Completed,Direct deposit
TXN001937,ACC0074,CUST0074,BR002,2022-12-17,4519.42,Transfer,ATM,Completed,Transfer to savings
TXN001938,ACC0348,CUST0348,BR006,2022-01-31,19434.39,Transfer,Branch,Completed,Transfer to savings
TXN001939,ACC0292,CUST0292,BR003,2022-05-30,13075.71,Payment,Mobile,Completed,Interest credit
TXN001940,ACC0291,CUST0291,BR007,2024-07-24,18876.53,Refund,Phone,Completed,Service fee
TXN001941,ACC0121,CUST0121,BR007,2023-08-15,19585.9,Fee,Mobile,Pending,Interest credit
TXN001942,ACC0409,CUST0409,BR001,2023-04-16,16561.22,Transfer,Phone,Completed,Service fee
TXN001943,ACC0332,CUST0332,BR003,2023-09-03,22063.45,Withdrawal,Phone,Completed,ATM withdrawal
TXN001944,ACC0146,CUST0146,BR006,2024-07-14,15655.39,Transfer,Online,Completed,Interest credit
TXN001945,ACC0473,CUST0473,BR003,2023-04-27,22380.95,Withdrawal,Branch,Completed,Bill payment
TXN001946,ACC0014,CUST0014,BR010,2024-07-14,6879.75,Payment,Phone,Completed,Wire transfer
TXN001947,ACC0254,CUST0254,BR010,2024-12-25,12316.85,Transfer,Phone,Completed,Wire transfer
TXN001948,ACC0368,CUST0368,BR003,2022-09-23,8009.71,Transfer,Branch,Completed,Direct deposit
TXN001949,ACC0163,CUST0163,BR009,2022-01-02,9970.86,Deposit,Mobile,Completed,Monthly deposit
TXN001950,ACC0340,CUST0340,BR006,2024-03-10,9529.67,Transfer,Branch,Completed,ATM withdrawal
TXN001951,ACC0086,CUST0086,BR005,2022-12-27,19461.69,Withdrawal,ATM,Completed,Direct deposit
TXN001952,ACC0202,CUST0202,BR008,2024-03-18,4910.72,Withdrawal,Phone,Completed,Bill payment
TXN001953,ACC0350,CUST0350,BR009,2023-07-06,19740.48,Fee,Mobile,Completed,Overdraft fee
TXN001954,ACC0479,CUST0479,BR002,2023-11-28,10128.48,Withdrawal,ATM,Completed,Wire transfer
TXN001955,ACC0092,CUST0092,BR006,2024-03-07,4200.31,Transfer,Branch,Completed,Loan payment
TXN001956,ACC0176,CUST0176,BR009,2024-01-28,2564.5,Fee,Phone,Completed,Interest credit
TXN001957,ACC0188,CUST0188,BR001,2024-09-29,12978.19,Refund,Phone,Completed,Wire transfer
TXN001958,ACC0396,CUST0396,BR005,2023-06-20,5612.93,Deposit,Phone,Completed,Direct deposit
TXN001959,ACC0423,CUST0423,BR010,2022-06-02,23158.7,Deposit,Branch,Completed,Loan payment
TXN001960,ACC0268,CUST0268,BR006,2023-04-29,6735.65,Deposit,ATM,Completed,Interest credit
TXN001961,ACC0151,CUST0151,BR008,2022-08-09,8175.93,Withdrawal,Online,Completed,Overdraft fee
TXN001962,ACC0454,CUST0454,BR004,2024-05-09,11901.63,Fee,Phone,Completed,Wire transfer
TXN001963,ACC0436,CUST0436,BR006,2022-04-04,411.26,Transfer,Mobile,Completed,ATM withdrawal
TXN001964,ACC0146,CUST0146,BR002,2022-03-14,19410.58,Deposit,Branch,Failed,ATM withdrawal
TXN001965,ACC0357,CUST0357,BR010,2024-12-08,11827.46,Deposit,Mobile,Completed,Interest credit
TXN001966,ACC0067,CUST0067,BR004,2024-11-19,13174.31,Fee,ATM,Pending,Interest credit
TXN001967,ACC0286,CUST0286,BR007,2024-05-02,1468.65,Withdrawal,Phone,Completed,Wire transfer
TXN001968,ACC0276,CUST0276,BR008,2023-07-27,7473.27,Deposit,Branch,Completed,Service fee
TXN001969,ACC0278,CUST0278,BR006,2024-05-14,24113.74,Payment,ATM,Pending,Service fee
TXN001970,ACC0092,CUST0092,BR009,2022-09-21,7620.5,Transfer,Online,Completed,Transfer to savings
TXN001971,ACC0171,CUST0171,BR001,2022-10-06,23315.04,Deposit,Online,Completed,Interest credit
TXN001972,ACC0328,CUST0328,BR004,2023-04-21,1827.98,Deposit,Online,Pending,ATM withdrawal
TXN001973,ACC0107,CUST0107,BR001,2023-10-26,8504.84,Deposit,Mobile,Completed,Bill payment
TXN001974,ACC0350,CUST0350,BR002,2023-08-05,7588.53,Fee,Phone,Completed,Overdraft fee
TXN001975,ACC0367,CUST0367,BR008,2022-10-23,12494.62,Fee,Mobile,Pending,Wire transfer
TXN001976,ACC0369,CUST0369,BR005,2024-04-26,3751.12,Deposit,ATM,Failed,Bill payment
TXN001977,ACC0471,CUST0471,BR006,2023-08-13,5236.68,Refund,Phone,Completed,Direct deposit
TXN001978,ACC0414,CUST0414,BR002,2022-10-01,4768.69,Deposit,Mobile,Pending,Monthly deposit
TXN001979,ACC0321,CUST0321,BR005,2022-07-09,1484.02,Payment,Online,Completed,Wire transfer
TXN001980,ACC0082,CUST0082,BR004,2024-08-06,8631.73,Transfer,Branch,Completed,Wire transfer
TXN001981,ACC0091,CUST0091,BR003,2023-12-18,12007.19,Withdrawal,ATM,Completed,Bill payment
TXN001982,ACC0195,CUST0195,BR003,2022-03-08,8142.6,Transfer,Phone,Pending,Wire transfer
TXN001983,ACC0196,CUST0196,BR009,2023-05-09,18241.61,Withdrawal,Phone,Completed,ATM withdrawal
TXN001984,ACC0331,CUST0331,BR008,2022-12-26,1592.42,Payment,Mobile,Completed,Loan payment
TXN001985,ACC0475,CUST0475,BR010,2023-01-17,23917.71,Interest,ATM,Completed,Overdraft fee
TXN001986,ACC0466,CUST0466,BR010,2023-03-15,18527.45,Interest,Online,Completed,Overdraft fee
TXN001987,ACC0039,CUST0039,BR005,2023-04-29,13832.88,Deposit,Mobile,Completed,Loan payment
TXN001988,ACC0405,CUST0405,BR010,2023-02-21,8011.89,Interest,ATM,Completed,Wire transfer
TXN001989,ACC0378,CUST0378,BR008,2023-03-25,4047.43,Withdrawal,Mobile,Completed,Service fee
TXN001990,ACC0444,CUST0444,BR005,2024-10-17,15284.21,Payment,Mobile,Completed,Overdraft fee
TXN001991,ACC0225,CUST0225,BR001,2023-01-18,14280.37,Withdrawal,Mobile,Completed,Overdraft fee
TXN001992,ACC0240,CUST0240,BR009,2024-10-16,17971.93,Deposit,ATM,Failed,Direct deposit
TXN001993,ACC0125,CUST0125,BR003,2022-11-02,711.68,Payment,Online,Completed,Monthly deposit
TXN001994,ACC0281,CUST0281,BR004,2022-12-21,951.05,Deposit,Phone,Completed,Wire transfer
TXN001995,ACC0266,CUST0266,BR009,2024-11-02,21591.94,Withdrawal,Mobile,Completed,Interest credit
TXN001996,ACC0342,CUST0342,BR009,2024-01-02,4624.56,Transfer,Branch,Completed,Monthly deposit
TXN001997,ACC0104,CUST0104,BR001,2023-07-24,24449.97,Deposit,Branch,Completed,Overdraft fee
TXN001998,ACC0165,CUST0165,BR002,2024-07-31,1669.55,Fee,Mobile,Pending,Overdraft fee
TXN001999,ACC0461,CUST0461,BR002,2022-02-16,19475.83,Transfer,Mobile,Completed,Overdraft fee
TXN002000,ACC0384,CUST0384,BR006,2022-02-19,2320.95,Deposit,ATM,Completed,Loan payment
